dataset,fastme,mh,gap,time_min,K,lifted_tri,weak_bun,contraction,iterated
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,60,20,false,true,true,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,5,30,false,true,true,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,15,30,false,true,true,false
06-M62.txt,0.6808473503033444,0.6808473503033444,0.0,60,30,false,true,true,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,5,10,false,true,true,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,15,10,false,true,true,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,60,10,false,true,true,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,5,20,false,true,true,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,15,20,false,true,true,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,60,20,false,true,true,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,5,15,false,true,true,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,15,15,false,true,true,false
07-RbcL55.txt,0.49572125261278843,0.49572125261278843,0.0,60,15,false,true,true,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,5,10,false,true,true,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,15,10,false,true,true,false
08-Rana64.txt,0.23970439597240425,0.23969715510981537,3.020746682390631e-5,60,10,false,true,true,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,5,20,false,true,true,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,15,20,false,true,true,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,60,20,false,true,true,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,5,30,false,true,true,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,15,30,false,true,true,false
08-Rana64.txt,0.23970439597240425,0.23970439597240425,0.0,60,30,false,true,true,false
09-M82.txt,0.32700905010645887,0.326925050299323,0.00025687303488546574,5,10,false,true,true,false
09-M82.txt,0.32700905010645887,0.326925050299323,0.00025687303488546574,15,10,false,true,true,false
09-M82.txt,0.32700905010645887,0.326925050299323,0.00025687303488546574,60,10,false,true,true,false
09-M82.txt,0.32700905010645887,0.32700905010645887,0.0,5,20,false,true,true,false
